3462	κημα Ηε10. 1835b12-1136a3. Ρα13. 1374b7.
3463	ἁμαρτητικός, opp κατορθωτικός Ηβ2. 1104b33.
3464	ἁμαρτία. ταύτην ȣ̓χ ἥμαρτον τὴν ἁμαρτίαν Πθ4. 1338b12.
3465	αἴτιον τῆς συμβαινȣ́σης ἁμαρτίας, εἰς μίαν δόξαν δύο συμ-
3466	βαίνειν ἁμαρτίας Μμ8. 1084b24, 4. ἡ τῆς ᾠδῆς ἁμαρτία-
3467	πιθ43. 922a18. ἁμαρτία ἐπιστήμης, περὶ αἴσθησιν, opp ὀρ-
3468	θότης Ηζ10. 1142b10. τβ4. 111a16, 18. ἁμ. ἐν τοῖς κατὰ
3469	τέχνην, κατὰ φύσιν Φβ8. 199a33. ἁμ. ἐν τῇ διανοίᾳ, ἐν
3470	τῇ ἐνεργείᾳ, κατὰ τὴν αἴσθησιν ημα17. 1189b22. ηεβ10.
3471	1226a36. Ηζ9. 1142a21. ἁμαρτία ἐν τῷ ὁρίζεσθαι τζ11.
3472	139b9. αἱ ἐν τοῖς προβλήμασιν ἁμαρτίαι διτταί τβ1. 109
3473	a28. — ἁμαρτία, dist κακία, ἀδικία, ἀτυχία Ηη6. 1148a3
3474	πο13. 1453a10. ρ5. 1427a34. — ἁμαρτία φυσική ημβ6.
3475	1202a26. ἁμαρτίαι Ηγ10. 1115b15. Πβ8. 1269a16. ἔχειν
3476	τὰς παρεκβάσεις καὶ τὰς ἁμαρτίας τὰς παρ᾽ ἀμφοτέρων
3477	Πε10. 1310b6. ἁμαρτίαι παιδικαί Ηγ15. 1119a34.
3478	ἀμαρτωλός. τῶν ἄκρων τὸ μέν ἐστιν ἁμαρτωλότερον Ηβ9.
3479	1109a33.
3480	Ἅμασις Ρβ8. 1386a19. eius λόγος περὶ τȣ ποοανιπτρος
3481	Πα12. 1259b8 (Her. 2, 172).
3482	ἀστὴρ ἔσχε κόμην ἀμαυράν μα6. 343b12 (cf ἀμυδρός b13).
3483	ἶρις ἀμαυροτέρα τοῖς χρώμασιν μγ4. 375a30, b13. κομῆται
3484	σπανιώτεροι ϗ̀ ἀμαυρότεροι τὸ μέγεθος μα7. 344b29. ὁ θα-
3485	λάττιος ὄφις ἀμαυρότερος Ζιι37. 621a4. — φωναὶ ἀμαυραί
3486	ακ802a19. κινεῖσθαι ὑπὸ μικρῶν ϗ̀ ἀμαυρῶν παθημάτων,,
3487	opp ἰσχυρὰ ϗ̀ ἐναργῆ ψα1. 403a21. ζῷα ἀμαυρότερα ϗ̀
3488	βραχυβιώτερα Ζιι1. 608a11. — ἀμαυρῶς, opp ἀκριβέ-
3489	στερον Οα9. 279a29.
3490	ἀμαυρȣ͂ν. ἀμȣρȣ͂ται τὸ θερμὸν μβ8. 367b28. Ζμγ4. 667a19.
3491	πκϛ18. 942a24, ἡ ἡδονή Ηκ4. 1175a10. ἠμαύρωται τȣ͂
3492	ἀνδρὸς ἡ δύναμις πδ25. 879a34. ἀμαυρȣ͂σθαι κατὰ τὴν
3493	τροφήν Ζγδ4. 772b28.
3494	ἀμαύρωσις ἡ ἐν τῷ γήρᾳ ψα4. 408b20.
3495	ἀμβλίσκειν. ὅσα δ' ἐλλείποντα γίνεται τῶν τοιȣ́των μορίων,
3496	οἷον ἀκρωτηρίȣ τινὸς ἢ τῶν ἄλλων μελῶν (μερῶν cod Ρ),
3497	τὴν αὐτὴν δεῖ νομίζειν αἰτίαν, κἂν ὅλως τὸ γινόμενον ἀμ-
3498	βλωθῇ Ζγδ4. 773a1.
3499	ἀμβλνειν. οἱ ὀδόντες ἀμβλύνονται Ζμγ1. 661b22. cf Ζγε8.
3500	789a9. τὸ τέμνον ἀμβλύνεται ὑπὸ τȣ͂ τεμνομένȣ Ζγδ3.
3501	768b17. — τὸ ψυχρὸν τȣ̀ς χυμȣ̀ς ἀμβλύνει ϗ̀ τὰς ὀσμὰς
3502	ἀφανίζει αι5. 443b15.
3503	ἀμβλύς. τὸ ἀμβλὺ πολλαχῶς λέγεται τα15. 106a14. ἀμ-
3504	βλεῖα (int γωνία), ἀμβλυτέρα, opp ὀξεῖα μχ23. 855a10,
3505	15, 17, 13. ῥὶς ἀμβλεῖα φ6. 811a32. ὀδόντες ἀμβλεῖς, opp
3506	ὀξεῖς Ζιβ2. 501b13. ζ20. 575a12. ἀνάλογον ἔχει (τὸ ἐν
3507	ψόφῳ ὀξὺ ϗ̀ βαρ) τῷ περὶ τὴν ἁφὴν ὀξεῖ ϗ̀ ἀμβλεῖ· τὸ
3508	γὰρ ὀξὺ οἷον κεντεῖ, τὸ δ ἀμβλὺ οἷον ὡθεῖ ψβ8. 420b2.
3509	ἡ ἀκοὴ ἀμβλυτέρα αἴσθησις τῆς ὄψεως πζ5. 886b32. τὰ
3510	αἴτια τȣ͂ ἀμβλὺ ἢ ὀξὺ ὁρᾶν Ζγε1. 780a26. πλα8. 958b1.
3511	ἀμβλύτης ὀδόντων Ζγε8. 789a11.
3512	ἀμβλυωπία θ171. 847a2.
3513	ἀμβλυωπότερος ἐγένετο τὰς ὄψεις Διονύσιος f 546.1568
3514	b22.
3515	773a1. ἐὰν δέ τισι γίγνηται παρὰ ταῦτα συνδυασθέντων,
3516	πρὶν αἴσθησιν ἐγγενέσθαι ϗ̀ ζωήν, ἐμποιεῖσθαι δεῖ τὴν ἄμ-
3517	βλωσιν Πη16. 1335b25.
3518	Ἀμβρακία. ἐν 'Ἀ. μικρὸν τὸ τίμημα Πε3. 1303a23. Πε-
3519	ρίανδρος τύραννος Πε4. 1304a31. 10. 1311a40. Αεξαμεναί.
3520	μέρος τῆς Ἀμβρακίας f437. 1550a22. — Ἀμβραȣία, θυ-
3521	γάτηρ Φόρβαντος τȣ͂ Hλίȣ f 437. 1550a23. — Ἀμβρα-
3522	κιωτν πολιτεία f 437.
3523	ἀμβροσίας ϗ̀ νέκταρος γεύσασθαι Μβ4. 1000a12, 17.
3524	ἀμεγέθης. ἀσώματον ϗ̀ ἀμέγεθες Γα5. 320a31. πῶς ἔσται
3525	ἐξ ἀμεγεθῶν μέγεθος Μλ10. 1075b29. Γα2. 316a27. 5.
3526	320b32. ȣ̓ κινεῖται τὸ ἀμέγεθες Φθ10. 267a23.
3527	ἀμείψασθαι τὴν προῦπαρχήν Ηι2. 1165a5.
3528	ἀμέλγεσθαι γάλα πολύ Ζιγ21. 523a7. 20. 522a15. πι6.
3529	891b4. ἀμέλγονται αἱματῶδες Ζιγ20. 522a10. ἀμέλγεται
3530	μῆνας ὀκτώ Ζιγ21. 523a5.
3531	ἀμέλει. ὥσπερ ἀμέλει (ἡ φύσις συνήγαγεν al) κ5. 396b9.
3532	6. 398b14, 400b13. f 208. 1515b40.
3533	ἀμέλεια Ηγ7. 1114a25. Ρβ2. 1379b37. ἀμέλειαι, ῥαθυ-
3534	μίαι, ἀπονίαι Ρα11. 1370a15. ἀκολȣθεῖ τῇ ἀκολασίᾳ ἀμέ-
3535	λεια αρ6. 1251a22.
3536	ἀμελεῖν τῶν ἰδίων Ηδ2. 1120b2. — non addito obiecto Πδ
3537	6. 1293a18. ρ4. 1426a12. opp προσέχειν τὸν νȣ͂ν Πε12.
3538	1316b13. ἠμελημένον ρ3. 1425b20.
3539	ἀμελέτητος, opp γεγυμνάσθαι τι16. 175a26, 24.
3540	ἀμενηνός. ἀμενηνῇ τῇ φων, μικρὸν ϗ̀ ἀμενηνὸν φθέγγεσθαι
3541	πια6. 899a30, 31. οἱ ἄκεντροι σφῆκες ἐλάττȣς ϗ̀ ἀμενη-
3542	νότεροι Ζιι41. 628b4.
3543	ἀμερής. ἀμερές, def τὸ κατὰ ποσὸν ἀδιαίρετον, τὸ μηθὲν
3544	ἔχον μέγεθος Φζ10. 240b12. 1. 231b3. θ10. 266a10. ἆρ
3545	ἐν τοῖς ποσοῖς ἔστι τι ἀμερές ατ968a2. ἀμερὲς ἀμερȣ͂ς ȣ̓κ
3546	ἔστιν ἐχόμενον Φζ6. 237b7. 5. 236b12. 1. 231a28. 2. 233
3547	b32 (syn ἄτομον b17). τὸ ἀμερὲς ȣ̓κ ἐνδέχεται κινεῖσθαι
3548	Φζ10. 240b8. 8. 239a4. θ6. 258b25, 18. ȣ̓σία ἀμερὴς ϗ̀
3549	ἀδιαίρετος Μλ7. 1073a6. εἰ μεριστὴ ἢ ἀμερὴς ἡ ψυχή ψα1.
3550	402b1. ηεβ1. 1219b32. — τὰ καθόλȣ dicuntur ἀμερῇ
3551	Αδ19. 100b2 Wz, cf Μμ8. 1084b14.
3552	ἄμεσος. τὰ ἄμεσα, syn ἀναπόδεικτα, opp ἀποδεικτά, δι
3553	ἀποδείξεως Αα35. 48a33, 37. γ2. 71b27. 3. 72b22. 17.
3554	81a36. ȣ̓κ ἐνδέχεται ἐπίστασθαι δι' ἀποδείξεως μὴ γινώ-
3555	σκοντι τὰς πρώτας ἀρχὰς τὰς ἀμέσȣς Αδ19. 99b21. ἐξ
3556	ἀμέσων δεῖ εἶναι τὴν ἀποδεικτικὴν ἐπιστήμην Αγ2. 71b21,
3557	72a7. τὸ ἄμεσον ἀρχή Αγ24. 86a15. ἄμεσος ἀρχὴ συλ-
3558	λογιστική Αγ2. 72a15. ἄμεσα ϗ̀ ἀρχαί Αδ9. 93b22. ἄμε-
3559	σος, πρώτη ϗ̀ ἄμεσος πρότασις Αβ23. 68b30. γ2. 72a7.
3560	23. 85a1. ἄμεσον διάστημα, syn ἀδιαίρετον, opp διαιρετόν
3561	Αγ22. 84a35. ἵσταταί ποτε τὰ ἄμεσα Αγ3. 72b22. ἡ τῶν
3562	ἀμέσων ἐπιστήμη ἀναπόδεικτος Αγ3. 72b20. ὁ τῶν ἀμέσων
3563	ὁρισμός Αδ10. 94a9. τῶν ἀμέσων γνῶσις πῶς Αδ19. —
3564	ὅτι μάλιστα ἄμεσα (Wz, τὰ μέσα Bk) Αβ19. 66a37.
3565	ἀμεταβλησία, dist μονή Φε6. 230a10.
3566	ἀμετάβλητος ϗ̀ ἀρύθμιστος Μδ4. 1014b28. ἀμετάβλητον
3567	ἢ μὴ ῥαδίως ἐπὶ τὸ χεῖρον εὐμετακίνητον Μδ12. 1019a27.
3568	ἀμετακίνητος. ὁ τόπος ἀγγεῖον ἀμετακίνητον, Φδ4. 212a15.
3569	— ἀμετακινήτως ἔχειν, syn βεβαίως Ηβ3. 1105a33.
3570	ἀμεταμέλητος ὁ σπȣδαῖος Ηι4. 1166a29. ὁ ἀμεταμέλητος
3571	ἀνίατος, opp ὁ μεταμελητικός Ηη8. 1150a22.
3572	ἀμετάπειστος ὁ ἐπιστάμενος ἁπλῶς Αγ2. 72b3. ὑπόληψις
3573	ἀμετάπειστος ὑπὸ λόγȣ τε2. 130b16. 4. 133b30 sqq. 5.
3574	134a35. βέβαιον ϗ̀ ἀμετάπειστον ἡ σφοδρὰ δόξα ημβ6.
3575	1201b6. ἀμετάπειστόν τι ἡ ἀνάγκη Μδ5. 1015a3.
3576	ἀμετάπτωτος ἐπιστήμη τζ2. 139b33. ἀμετάπτωτος φιλία,
3577	ἡ ἀρετὴ ἀμετάπτωτον ημβ11. 1209b13, 14.
3578	ἀμετρία ἀκολȣθεῖ τῇ ἀνελευθεριότητι αρ7. 1251b15.
3579	ἄμετρος. διαφέρȣσι τῷ ἔμμετρα λέγειν ἢ ἄμετρα πο9. 1451
3580	b1. — ἄμετρον (codd, μέτριον Bk, fort ἄπειρον Bz Ar St I
3581	67) ξ1. 974a14.
3582	ἀμήχανος. ἀμήχανόν ἐστι γενέσθαι (Emped 102) ξ2. 975b2.
3583	— τῶν ἀγρίων ὀρνέων οἱ μὲν εὐμήχανοι πρὸς τὸν βίον, οἱ δ
3584	ἀμηχανώτεροι Ζιι11. 614b34. — ἰσχὺς ἀμήχανος Οβ9. 291
3585	a4. ψόφος ἀμηχανός τις τὸ μέγεθος Οβ9. 290b20. ἡδοναὶ
3586	ἀμήχανοι Ζμα5. 645a9. — διαφέρει ἀμήχανον ὅσον Μλ6.
3587	1071b37. Ηη5. 1147a8.
3588	ἀμία, piscis, refertur inter τὰ ἀγελαῖα Ζια1. 488a7. ἀμίαι
3589	ἔχȣσιν ὀδόντας ἰσχυρȣ́ς Ζιι37. 621a19. σαρκοφάγοι εἰσίν,
3590	ἅπτονται ϗ̀ φυκίων Ζιθ2. 591a11, b11. τὴν χολὴν ἔχȣσιν
3591	παρ’ ὅλον τὸ ἔντερον παρυφασμένην, πολλάκις ϗ̀ ἐπαναδί-
3592	πλωμα Ζμδ2. 676b21. Ζιβ15. 506b13. πȣ͂ γίνονται, πότε
3593	ἐμβάλλȣσιν εἰς τὸν Πόντον, ἀναπλέȣσιν εἰς τȣ̀ς ποταμȣ́ς
3594	Ζιθ13. 598a22, 27. 19. 601b21. πῶς θηρίον τι ἀμύνȣσιν
3595	Ζι37. 621a17. easdem fere notas complectitur f 291. πόθεν
3596	ὠνόμασται f 291. 1528b37. 313. 1531a27. (boniton C I
3597	138 putant scombrum amiam intelligi S II 174, scomber
3598	St K Cr, scomber amia L, s lichia amia Cuv F 304, 9, scom-
3599	ber sardo Ka Zι adα1, pelamys sarda, bonite AΖι1121 n 2).
3600	ἀμιγής. ὁ νȣ͂ς ἀμιγής (Anaxag), coni ἁπλȣ͂ς, καθαρός, ἀπα-
3601	θής, χωριστός ΜΑ8. 989b15, 17. Φθ5. 256b25. ψα2. 405
3602	a17. γ4. 429a18. 5. 430a18. ἡδέα ἐστὶν ὅταν εἰλικρινῇ ϗ̀
3603	ἀμιγῆ ἄγηται εἰς τὸν λόγον ψγ2. 426b4. ἡδοναὶ ἀμιγεῖς,
3604	opp μικταί Ηκ2. 1173a23. τὸ ἀγαθὸν ἀμιγές ἐστι τοῖς
3605	φαύλοις ημβ7. 1204a38. — τὰ τοῖς ἐναντίοις ἀμιγέστερα
3606	μᾶλλον τοιαῦτα τγ5. 119a27sqq. ἀμιγεστέρα ὀσμή πιβ4.
3607	907a1.
3608	ἅμιλλα. ὅπȣ ἅμιλλα, ἐνταῦθα ϗ̀ νίκη ἐστίν Ρα11. 1371a6.
3609	πρὸς τὸ καλὸν ϗ̀ διατεινομένων τὰ κάλλιστα πράττειν Ηι8.
3610	1169a8. (ἀδύνατον) ἐν τῷ πελάγει ἁμιλλᾶσθαι ἅρματα
3611	ξ6. 980a12.
3612	ἄμικτος. ἄμικτα δεῖν προῦπάρχειν ΜΑ8. 989b1. τὸ μεμιγ-
3613	μένον τȣ ἀμίκτȣ ἥδιον, οἱ της λύρας φθόγγοι ἀμικτότεροι
3614	τῇ φωνῇ πιθ43. 922a4, 16.
3615	ἀμμητος πκθ10. 951a6.
3616	Ἀμιναῖος οἶνος f453. 1552a32, 36, 39.
3617	ἀμιξία, opp μῖξις πν9. 485b18.
3618	ἄμισθος. ἐκκλησιάζειν ἀμίσθȣς Πζ5. 1820a18. ἀμίσθȣς ἄρ-
3619	χειν ἀριστοκρατικον Πβ11. 1273a17. — ἀμίσθων ȣ̓χ οἷόν
3620	τε ἄρχειν οα5. 1344b3.
3621	Ἀμισός Ζιε22. 554b15. οβ1350b27. Ἀμισηνὸς σίδηρος
3622	θ48. 833b22. f 248. 1524a6.
3623	ἅμμα. ἐὰν λυθῇ τὸ αμμα, ἀποθνήσκει τὸ ἔμβρυον Ζιη10.
3624	587a16.
3625	ἄμμορος (Hom Σ489, ε275) πο25. 1461a20.
3626	ἄμμος, def πκγ33. 935a11. cf 8. 932b13. φύεσθαι ἐξ ἄμμȣ
3627	ϗ̀ ἰλύος Ζιε11. 543b18. ζ15. 569a12. τρέφεσθαι φυκίοις
3628	ϗ̀ ἄμμῳ Ζιθ2. 591a22. ἐμπίπτειν εἰς τὴν ἄμμον Ζιδ1.
3629	524a19. πορεύεσθαι ἐν τῇ ἄμμῳ Ζκ2. 698b16. φωλεῖν ἐν
3630	τῇ ἄμμῳ sim Ζιθ15. 599b26. δ10. 537a25, 23. ὁ Χαλυ-
3631	βῖκὸς σίδηρος συμφύεται ἐκ τῆς ἄμμȣ τῆς καταφερομένης
3632	Ἀμμȣ́ς i q Ζεύς f 487. 1557b21.
3633	ἀμμώδης γῆ Ζιζ15. 569a29. ἡ Λβύη ἀμμώδης ϗ̀ ἄνικμος
3634	πιβ3. 906b19. ἰλὺς ἀμμώδης Ζιε15. 547b20. ἐν τοῖς ἀμ-
3635	μώδεσι (φύεσθαι al) Ζιε15. 547b14, 15. ι37. 620b16. μέλι
3636	Ἀμμων. αἱ ἐν Ἀμμωνι κρῆναι f 488. 1557b23. — ὁ ἐπὶ τὴν
3637	τȣ͂ ἈἌμμωνος (τριήρη ἱερὰν) ταμίας f. 402. 1545a36.
3638	Ἀμμωνία χώρα μα14. 352b32.
3639	Ἀμμωνιάς, τριήρης ἱερά, f 403. 1545b4, 18.
3640	b26.
3641	ἀμνημονεῖν Πε10. 1311b40.
3642	ἀμνημόνευτος. μὴ παραλιπεῖν ἀμνημόνευτον θ101. 839a10.
3643	ἀμνημοσύνη παρακολȣθεῖ τῆ ἀφροσύνη αρ6. 1251a3.
3644	b6. 2. 453b5. οι νανώδεις ἀμνημονέστεροι τῶν ἐναντίων
3645	μν2. 453b1. — ἀμνήμονες (ie ingrati) οἱ πολλοί Ηc7.
3646	1167b27.
3647	ἀμνός, i q φάγλος f 464. 1554b3.
3648	ἀμοιβαῖος (Emped 179) Μβ4. 1000b15.
3649	ἀμοιβὴ γίνεταί τινι ἀντί τινος Ηι1. 1163b35. ἡ ἀμ. γίνεται
3650	πρός τι Ηι1. 1164b19. τὴν ἀμοιβὴν ποιητέον πρὸς τὴν προ-
3651	αίρεσιν Ηι1. 1164b1. θ15. 1163a32.
3652	ἄμοιρος τῆς μεταβάσεως Ογ7. 306a3. τῆς ἀνθρωπικῆς ἀρε-
3653	τῆς Ηα13. 1102b12.
3654	ἀμόργης. τῆς ἐλαίας ὁ ἀμόργης χ5. 796a27.
3655	ἀμορφία φτα4. 819b36. coni ἀσχημοσύνη, ἀταξία Φα7.
3656	190b15.
3657	ἄμορφος. ἡ ὕλη ϗ̀ τὸ ἄμορφον Φα7. 191a10. ἀειδὲς ϗ̀ ἄ-
3658	μορφον δεῖ τὸ ὑποκείμενον εἶναι Ογ8. 306b17. — οἱ τὴν
3659	ὄψιν ἄμορφοι f 108. 1495b11.
3660	ἀμȣργοὶ λαμπτῆρες (Emped 222, v l ἀμοργȣς) αι2. 437b28.
3661	ἀμȣσία ϗ̀ μȣσική, πάθος καθ᾽ αὐτόν Γα4. 319b27.
3662	ἄμȣσος. ῥαθυμία ἄμȣσος ρ1. 1421a33. γίγνεται ἐκ μȣσικȣ͂
3663	ἄμȣσος Φα5. 188b2. Γα4. 319b25. Ζγα18. 724a26.
3664	ἀμπέλινα φύλλα Ζμγ5. 668a23.
3665	ἀμπελογενῇ ἐλαιόπρωρα Φβ8. 199b12.
3666	ἄμπελος κ6. 400b34. ἀμπέλων συστάδες Πη11. 1330b29.
3667	ἱστάναι τὰς ἀμπέλȣς ἐν καλάμοις Ζιε30. 556b3. ἄμπελοι
3668	τραγῶσαι Ζιε14. 546a2. Ζγα18. 725b34, 726a2. τὰ τῶν
3669	ἀμπέλων φύλλα ἐσχισμένα φτα5. 820a16. ὁ χυμὸς ὁ στά-
3670	ζων ἐκ τῆς ἀμπέλȣ͂ φτα3. 818b35. ἄμπελός τις ἣν καλȣ͂σι
3671	κάπνεον Ζγδ4. 770b20. ἄμπελος Ἀνθηδονιὰς ϗ̀ περείας
3672	f 554 1569b34 (Vitis vinifera L).
3673	ἀμπέχειν. ἀμπεχόμενοι, opp γυμνοί πβ9. 867a19.
3674	ἀμπεχόνη. καθάριοι περὶ ὄψιν, περὶ ἀμπεχόνην Ρβ4. 1381b1.
3675	ἀμπίσχειν σκέπασμα μικρὸν (τοῖς γεννωώμένοις) Πη17. 1336
3676	a17.
3677	ἄμπωτις μβ8. 366a19. πκγ17. 933b8. ἀμπώτεις λέγονται
3678	συμπεριοδεύειν τῇ σελήνη κ4. 396a26 (deler ad Met I 501).
3679	ἀμυγδαλῆ. ἀμυγδαλαῖ φτα5. 820b2. 7. 821a38, b19. φυ-
3680	τεύειν συμφέρει περὶ τὰ σμήνη ἀμυγδαλῆν Ζιι40. 627b18.
3681	ἐπιθεῖναι ταῖς ῥίζαις αὐτῶν κόπρον χοιρείαν f 255. 1525b5.
3682	(Amygdalus communis L).
3683	ἀμύγδαλον. δρυοκολάπτης ἀμύγδαλον διέκοψε Ζιι9. 614b15.
3684	τὰ ἀμύγδαλα χρησιμώτατα πρὸς τὸ μέλι ποιεῖν θ20. 832
3685	a1. eorum amaritudo explicatur f 256. 1525b9. (drupa
3686	Amygdali comunis).
3687	ἀμυδρός. φέγγος ἀμυδρόν μα6. 343b13 (cf ἀμαυρός b12).
3688	χρώματα ἀμυδρότερα μγ2. 372a2. — ἀμυδρῶς ὁρᾶν,
3689	βλέπειν θ176. 847b3. Ζιδ10. 537b11. ε30. 556b19. ἀμυ-
3690	δρῶς σημαίνεσθαι Ζιθ1. 588b18. θέναρ κακῶς ϗ̀ ἀμυδρῶς
3691	μιμȣ́μενον πτέρνην Ζιβ8. 502b9. τὴν ἀορτὴν ἔνια μὲν ἀμυ-
3692	δρῶς ἔνια δ᾽ ἀφανῶς ἔχει Ζμγ5. 668a3. Ζιδ8. 533a27.
3693	ἢ ὅλως ȣ̓κ ἔστιν ἢ μόλις ϗ̀ ἀμυδρῶς Φδ10. 217b33. ἐφή-
3694	ψαντο, ἀμυδρῶς μέντοι ϗ̀ ȣ̓δὲν σαφῶς ΜΑ4. 985a13. cf
3695	7. 988a23. 9. 993a13.
3696	ἀμύελοι χόνδροι Ζμβ9. 655a35.
3697	ἀμύητος Ργ2. 1405a21
3698	ἀμύθητον πλῆθος μυῶν Ζιζ37. 580b16. ἀμύθητον διαφέρει
3699	μγ4. 375a23. ἀμύθητον ὅσον διαφέρει Πβ5. 1263a40.
3700	Ἀμυκλαεῖς. ὁ τῶν Λακεδαιμονίων πρὸς Ἀμυκλαεῖς πόλεμος
3701	f. 489. 1557b42, 1558a5.
3702	ἀμύλιον ἐκ τȣ͂ σταιτός πδ21. 879a10.
3703	ἀμύνειν τȣ̀ς ἐπιόντας Πβ7. 1267a25. om obiecto Ζιι37. 621
3704	a18. — ἀνανδρίας ἡ ὑπομονὴ ϗ̀ τὸ μὴ ἀμύνεσθαι Ρβ6.
3705	1384a22. ἀμύεσθαι om abisctω Ζια1. 488b9. ιμ1. 628bn5.
3706	Ζμ2. 662b29. ἀμύνασθαι τȣ̀ς ἀδικήσαντας sim ρ3. 1425
3707	a12. Ζιζ29. 578b22. ἀμύνεσθαι πρός τι Ζμγ2. 663a12.
3708	ἀμύνεσθαι περὶ πάτρης (Hom M 243) Ρβ21. 1395a14. —
3709	ὁ χαρίεις ἀμύνεται εὖ δρῶν Ηθ15. 1162b10. ἀμύνασθαι
3710	ὁμοίως ἑὖ παθόντα ὥσπερ ϗ̀ κακῶς Ρβ23. 1398a25.
3711	Ἀμύνται, ἔθνος Θεσπρωτικόν f 452. 1552a25.
3712	Ἀμύντας, Ἀρχελάȣ υἱὸς ϗ̀ γαμβρός Πε10. 1311b14. —
3713	Ἀμύντας ὁ μικρός Πε10. 1311b3.
3714	ἀμυντῆρες τῶν ἐλάφων, τὰ προνενευκότα τῶν φυομένων κε-
3715	ράτων εἰς τὸ πρόσθεν, οἷς ἀμύνεται Ζιι5. 611b5 (admini-
3716	cula vertit Gaza, ramos Plinius, rectius propugnacula Sca-
3717	liger, defenses C, Augsprossen S II 34, Wehrzinken AΖι).
3718	ἀμυντικός Ηδ11. 1126a7. τὸ ἄρρεν ἀμυντικώτερον οα3.
3719	1344a1. ἀμυντικὸν ὄργανον Ζμδ6. 683a21. ζῷα ἀμυν-
3720	ἀμύντωρ πατρός (Eur Cr 1588) Ργ2. 1405b23.
3721	ἀμύττειν τοῖς ὄνυξιν Ζιι32. 619a23.
3722	ἀμφί. οἱ ἀμφ᾽ αὐτὸν βασιλέα κ6. 398a20.
3723	Ἀμφιάραος. Πιττακȣ͂ ἀπόφθεγμα εἰς Ἀ. Ρβ12. 1389a16.
3724	— Ἀμφιάραος Καρκίνȣ πο17. 1455a27 (Nck fr tr p 619).
3725	ἀμφιβάλλειν (in dubitationem vocare, dubium esse) ηεη10.
3726	1243a12, 25.
3727	ἀμφίβιος ὁ κόρδυλος f 301. 1529b30. τὰ ἀμφίβια aqua-
3728	tilium in numerum referuntur f 301. 1529b38.
3729	παραλογισμοὶ παρὰ τὴν ἀμφιβολίαν τι4. 166a6-21. (cf ἀμ-
3730	φίβολον τζ6. 145b24) 19. 23. 179a20. ἡ περὶ τȣ́τȣ ἀμφι-
3731	βολία, coni syn ζήτησις φτα1. 815a29.
3732	ἀμφίβολον τζ6. 145b24. τὸ πλέων ἀμφίβολον πο25. 1461
3733	a26. νόμος ἀμφίβολος Ρα15. 1375b11. μὴ ἀμφιβόλοις ὀνό-
3734	μασι λέγειν Ργ5. 1407a32, 37. ὀνόμαζε τοῖς οἰκείοις ὀνό-
3735	μασι διαφεύγων τὸ ἀμφίβολον ρ26. 1435a33. συνορᾶν,
3736	προιδεῖν τὸ ἀμφίβολον τθ7. 160a29. ἀποκρίνασθαι πρὸς τὰ
3737	ἀμφίβολα διαιρ͂ντα λόγῳ Ργ18. 1419a20. — τὸ μαρτυ-
3738	ρȣ́μενον ἢ πιθανὸν ἢ ἀπίθανον ἢ ἀμφίβολον πρὸς πίστιν ρ16.
3739	1431b22. ἀμφίβολον ποιήσεις τὸ κατηγορȣ́μενον ρ8. 1429a4.
3740	ἀμφιδέξιος. εἰ τῇ ἀριστερᾷ μελετῶμεν ἀεὶ βάλλειν, γενοί-
3741	μεθ ἂν ἀμφιδέξιοι ημα34. 1194b34. cf Ηε10. 1134b34.
3742	Πβ12. 1274b13. πλα12. 958b20. μόνον ἀμφιδέξιον τῶν
3743	ἀμφιδοξεῖν. ἐν οἷς τὸ ἀκριβὲς μή ἐστιν ἀλλὰ τὸ ἀμφιδοξεῖν
3744	Ρα2. 1356a8. τι17. 176b23. ὅσα ἀμφιδοξȣ͂σιν τι17. 176
3745	b15. ὅ τι ἂν οἱ δικασταὶ ἀμφιδοξήσωσιν πκθ13. 951a31,
3746	b5. — pass τἀληθὲς ἀμφιδοξεῖται τι17. 176b20.
3747	δοξον ρ16. 1431b23.
3748	ἀμφικέφαλος. σκέλȣς τὸ μὲν ἀμφικέφαλον μηρός Ζια15.
3749	494a5.
3750	Ἀμφικτύων. Φύσκος, ὁ Ἀμφικτύονος f 520. 1563a32.
3751	Ἐριχθόνιος, ὁ Ἀμφικτύονος f 594. 1574b22. — οἱ Ἀμ-
3752	φικτύονες πρὸς τὸν πόλεμον ὥρμησαν, ἀγῶνα ἔθηκαν f 572.
3753	1572a26. 594. 1574b37.
3754	ἀμφικύπελλον. ἡ τῶν ἀμφικυπέλλων βάσις Ζιι40. 624a9.
3755	ἀμφίκυρτος σελήνη, dist μηνοειδής, διχότομος Οβ11. 291
3756	b20. 14. 297b27.
3757	ἀμφίλογος. ὀφείλημα δῆλον κȣ̓κ ἀμφίλογον Ηθ15. 1162
3758	b28.
3759	Ἀμφίμαχος. ἐπίγραμμα ἐπὶ Ἀμφιμάχȣ f596. 1576b7.
3760	ἀμφινάοντος (Emped 228) αι2. 438a2.
3761	Ἀμφίπολις, Ἀμφιπολῖται, στάσεις πρὸς τ̀ς Χαλκιδέων
3762	ἐποίκνς Πε3. 1303b2. 6. 1306a2. — ἡ Θράκη ἡ ὑπὲρ Ἀμ-
3763	φίπολιν θ118. 841b15.
3764	ἑφισβητειν. ἀμφισβητȣ͂ντες προστιθέασιν ἀεὶ τὸ ἴσως Ρβ
